7.650775e-02;5.556611e-02;1.401965e-01;3.596028e-02;8.001759e-02;7.743540e-02;1.700736e-01;5.796440e-02;1.144060e-01;8.267386e-02;6.556460e-02;4.363386e-02
5.509071e-02;6.328314e-02;1.299753e-01;6.985560e-02;1.017583e-01;7.600947e-02;2.011991e-01;7.053319e-02;7.067895e-02;8.088268e-02;4.500591e-02;3.572771e-02
4.836432e-02;5.526530e-02;1.382431e-01;8.514881e-02;1.191660e-01;7.943603e-02;2.120193e-01;8.280005e-02;5.495236e-02;6.163682e-02;2.997220e-02;3.299563e-02
4.072054e-02;4.283724e-02;1.663458e-01;7.097068e-02;1.001309e-01;7.821361e-02;1.948804e-01;1.385073e-01;4.435043e-02;5.434629e-02;3.225350e-02;3.644339e-02
3.081241e-02;4.051112e-02;1.929564e-01;8.034606e-02;1.008995e-01;6.790496e-02;1.556277e-01;1.448738e-01;3.731557e-02;7.062633e-02;3.907852e-02;3.904763e-02
4.158830e-02;5.719536e-02;2.114233e-01;8.532417e-02;1.143126e-01;5.933034e-02;9.131438e-02;1.258747e-01;3.948694e-02;7.734409e-02;4.451696e-02;5.228882e-02
5.104826e-02;4.412045e-02;1.685983e-01;7.207865e-02;9.666492e-02;4.408718e-02;1.238807e-01;1.296847e-01;4.447453e-02;8.227197e-02;7.285174e-02;7.023861e-02
5.528736e-02;3.239915e-02;1.228210e-01;6.766202e-02;7.576755e-02;4.911516e-02;1.384515e-01;1.579378e-01;5.593167e-02;8.936296e-02;7.566933e-02;7.959460e-02
5.064689e-02;4.396576e-02;1.047443e-01;1.033095e-01;6.300111e-02;6.675997e-02;1.110608e-01;1.777124e-01;7.173873e-02;1.038564e-01;4.405787e-02;5.914629e-02
4.917907e-02;6.551857e-02;1.449990e-01;8.914057e-02;5.916297e-02;6.441669e-02;2.036733e-01;8.712383e-02;5.050738e-02;9.172166e-02;4.967409e-02;4.488285e-02
