5.521940e-02;9.961987e-02;1.015032e-01;4.977545e-02;5.690876e-02;1.945039e-01;7.759968e-02;5.394983e-02;9.204686e-02;5.603125e-02;8.165890e-02;8.118292e-02
8.976080e-02;7.588105e-02;6.363609e-02;2.193146e-02;5.154661e-02;9.078308e-02;8.841453e-02;7.998279e-02;7.963929e-02;9.082218e-02;1.347762e-01;1.328259e-01
1.155465e-01;6.508608e-02;5.534898e-02;5.075092e-02;7.202664e-02;7.832853e-02;9.766402e-02;6.433161e-02;7.729542e-02;7.171293e-02;1.263256e-01;1.255828e-01
1.214797e-01;8.025578e-02;7.095543e-02;7.142199e-02;9.918717e-02;6.984612e-02;9.845516e-02;8.362431e-02;7.340474e-02;3.661141e-02;9.362888e-02;1.011293e-01
1.014234e-01;7.869311e-02;7.032258e-02;6.223494e-02;1.087593e-01;4.674711e-02;8.565318e-02;1.188249e-01;9.581448e-02;4.797214e-02;8.010390e-02;1.034510e-01
9.140617e-02;9.660193e-02;7.342097e-02;6.234176e-02;8.637514e-02;6.709285e-02;1.000083e-01;1.011722e-01;1.064616e-01;5.793748e-02;5.177971e-02;1.054018e-01
6.354810e-02;1.142692e-01;7.266202e-02;8.043004e-02;6.815452e-02;9.754883e-02;9.727874e-02;7.603084e-02;9.415168e-02;5.286202e-02;1.003574e-01;8.270663e-02
9.317213e-02;1.161622e-01;4.883771e-02;1.004905e-01;6.075127e-02;1.082481e-01;7.182450e-02;9.477121e-02;1.093385e-01;4.668283e-02;1.095843e-01;4.013678e-02
1.059431e-01;1.250290e-01;7.822097e-02;9.237932e-02;6.297747e-02;9.995063e-02;5.756775e-02;6.854787e-02;1.190811e-01;5.550059e-02;7.377992e-02;6.102225e-02
8.379166e-02;9.191912e-02;1.019388e-01;1.014240e-01;9.973686e-02;1.184443e-01;3.371321e-02;7.726787e-02;1.274690e-01;5.266179e-02;5.806939e-02;5.356405e-02
8.240260e-02;7.640199e-02;8.593577e-02;1.169865e-01;9.989600e-02;7.432818e-02;6.732119e-02;8.811470e-02;1.103176e-01;3.870939e-02;7.978170e-02;7.980429e-02
9.756204e-02;8.213171e-02;1.253235e-01;1.105200e-01;1.052492e-01;7.209378e-02;8.836588e-02;9.078580e-02;6.120363e-02;3.488299e-02;6.094347e-02;7.093802e-02
