1.145229e-01;5.957618e-02;3.599715e-01;6.446301e-02;6.638469e-02;4.497464e-02;7.492147e-02;2.797741e-02;4.384612e-02;3.480854e-02;2.721214e-02;8.134142e-02
1.159754e-01;8.436785e-02;2.175375e-01;6.423634e-02;8.811890e-02;5.494757e-02;1.184258e-01;4.907003e-02;3.801670e-02;4.010438e-02;6.733014e-02;6.186933e-02
1.410321e-01;9.937512e-02;1.164737e-01;8.410219e-02;7.730817e-02;4.374188e-02;9.359293e-02;5.857290e-02;6.028644e-02;9.042478e-02;8.730854e-02;4.778124e-02
1.211348e-01;1.095816e-01;7.461143e-02;1.192154e-01;6.447957e-02;5.676240e-02;6.187104e-02;3.979665e-02;4.714213e-02;1.676446e-01;6.912555e-02;6.863483e-02
9.850197e-02;1.155910e-01;7.027172e-02;1.074705e-01;8.493752e-02;5.580121e-02;8.787972e-02;5.914250e-02;3.471975e-02;1.700864e-01;5.925875e-02;5.633893e-02
6.423466e-02;1.057156e-01;7.593255e-02;6.747680e-02;1.329997e-01;5.101325e-02;1.164529e-01;8.998805e-02;6.250623e-02;1.500641e-01;5.084148e-02;3.277467e-02
8.666188e-02;7.461773e-02;9.193026e-02;8.235843e-02;1.309451e-01;4.565472e-02;8.007242e-02;7.389990e-02;7.963883e-02;1.336372e-01;6.202949e-02;5.855404e-02
1.122645e-01;8.004883e-02;6.576978e-02;1.136900e-01;9.464743e-02;4.711629e-02;6.908446e-02;6.056741e-02;6.446575e-02;1.186137e-01;7.579780e-02;9.793403e-02
1.281117e-01;8.569442e-02;8.143786e-02;1.133858e-01;6.857140e-02;7.151536e-02;8.865211e-02;4.346534e-02;5.913553e-02;9.228919e-02;4.525813e-02;1.224831e-01
1.761592e-01;8.125301e-02;1.296777e-01;1.235266e-01;5.290383e-02;5.069203e-02;8.423667e-02;3.883345e-02;6.493071e-02;6.814954e-02;2.636320e-02;1.032740e-01
1.746031e-01;9.554365e-02;1.380724e-01;9.160732e-02;5.899436e-02;5.619922e-02;8.280232e-02;5.751885e-02;4.687374e-02;9.119605e-02;4.563227e-02;6.095665e-02
