frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;8.830662e-01;6.956522e+01;1.481083e-01;0;0;0
1;0.010000;9.047904e-01;1.392823e+02;2.752244e-01;0;0;0
2;0.020000;9.290127e-01;2.093046e+02;4.530399e-01;5.038129e-04;0;3.886022e-03
3;0.030000;9.354046e-01;2.099147e+02;5.181915e-01;2.378840e-03;1.014994e-03;1.604437e-02
4;0.040000;9.385516e-01;2.105277e+02;4.747166e-01;2.476210e-03;2.575346e-03;3.387260e-02
5;0.050000;9.397033e-01;2.111460e+02;6.389458e-01;3.680794e-03;5.235195e-03;3.554757e-02
6;0.060000;9.404175e-01;2.117670e+02;9.198990e-01;3.514163e-03;6.880049e-03;2.895022e-02
7;0.070000;9.406598e-01;2.122334e+02;1.365785e+00;3.639334e-03;5.554572e-03;2.569672e-02
8;0.080000;9.392768e-01;2.122334e+02;1.399998e+00;2.282009e-03;2.949591e-03;2.944189e-02
9;0.090000;9.345509e-01;2.116138e+02;1.617641e+00;1.550680e-03;1.196670e-03;2.831315e-02
10;0.100000;9.268816e-01;2.103839e+02;1.482341e+00;3.272783e-03;1.920498e-03;1.922799e-02
11;0.110000;9.162819e-01;2.087101e+02;1.297212e+00;4.781470e-03;3.616040e-03;2.583751e-02
12;0.120000;9.052379e-01;2.067664e+02;9.335661e-01;5.664162e-03;4.459523e-03;3.732094e-02
13;0.130000;9.082279e-01;2.057302e+02;8.291815e-01;7.909589e-03;4.914032e-03;9.777575e-02
14;0.140000;9.196270e-01;2.061781e+02;8.325677e-01;9.923063e-03;4.329711e-03;1.238357e-01
15;0.150000;9.331266e-01;2.075102e+02;1.013176e+00;8.352697e-03;6.838866e-03;1.595836e-01
16;0.160000;9.356742e-01;2.083945e+02;1.091077e+00;5.048017e-03;6.745379e-03;1.151367e-01
17;0.170000;9.228057e-01;2.080947e+02;1.241824e+00;1.567562e-03;5.704233e-03;8.146568e-02
18;0.180000;8.566720e-01;2.073470e+02;9.261951e-01;2.862042e-03;2.073117e-03;4.713069e-02
19;0.190000;7.997643e-01;2.049202e+02;8.464958e-01;3.849623e-03;2.498281e-03;6.826773e-02
20;0.200000;7.848347e-01;2.009788e+02;8.909454e-01;1.406400e-02;9.996757e-03;1.027153e-01
21;0.210000;8.284533e-01;1.970702e+02;7.697380e-01;1.556797e-02;1.678936e-02;9.843867e-02
22;0.220000;8.630171e-01;1.948597e+02;9.982378e-01;1.403191e-02;1.683810e-02;1.064845e-01
23;0.230000;8.667600e-01;1.943331e+02;8.411524e-01;4.546727e-03;1.031287e-02;8.230940e-02
24;0.240000;8.603764e-01;1.939402e+02;1.068124e+00;2.117652e-03;3.187422e-03;1.326699e-01
25;0.250000;8.503239e-01;1.936790e+02;8.843722e-01;2.439506e-03;1.689395e-03;1.454019e-01
26;0.260000;8.435020e-01;1.935484e+02;8.693165e-01;1.434985e-03;1.361582e-03;1.684525e-01
27;0.270000;8.399920e-01;1.935484e+02;8.240623e-01;2.057367e-03;2.537766e-03;1.732295e-01
28;0.280000;8.332394e-01;1.963781e+02;6.640108e-01;4.733127e-03;4.882408e-03;1.346368e-01
29;0.290000;8.086506e-01;2.026639e+02;5.709625e-01;5.619479e-03;6.452795e-03;1.557961e-01
30;0.300000;7.852136e-01;2.097365e+02;5.592156e-01;2.944884e-02;2.901210e-02;8.843920e-02
31;0.310000;7.837921e-01;2.130478e+02;4.804542e-01;3.038735e-02;3.972174e-02;1.445602e-01
32;0.320000;8.055704e-01;2.127427e+02;3.841468e-01;3.219934e-02;4.160357e-02;1.208709e-01
33;0.330000;8.221838e-01;2.113510e+02;5.052999e-01;1.526238e-02;2.004063e-02;1.336716e-01
34;0.340000;8.099687e-01;2.107323e+02;6.671081e-01;1.546837e-02;9.168538e-03;1.097283e-01
35;0.350000;7.951049e-01;2.098335e+02;8.391010e-01;1.713160e-02;7.423745e-03;1.276277e-01
