frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;3.447255e-01;0;9.872735e-02;0;0;0
1;0.010000;4.677267e-01;0;9.471061e-02;0;0;3.333333e-01
2;0.020000;5.079727e-01;0;9.218019e-02;0;0;3.333333e-01
3;0.030000;4.632583e-01;0;1.870766e-01;0;0;3.333333e-01
4;0.040000;3.533998e-01;0;4.173670e-01;0;0;0
5;0.050000;3.268659e-01;0;8.890468e-01;0;0;3.194571e-01
6;0.060000;2.681606e-01;0;9.560061e-01;1.111264e-01;0;5.783257e-01
7;0.070000;2.871661e-01;0;9.275925e-01;2.023127e-01;1.045957e-02;5.939832e-01
8;0.080000;3.749798e-01;0;4.897033e-01;2.334208e-01;5.653265e-02;3.897633e-01
9;0.090000;5.582910e-01;3.730965e+01;4.288710e-01;1.578823e-01;7.191486e-02;2.333191e-01
10;0.100000;7.077441e-01;7.652304e+01;4.432975e-01;7.467148e-02;1.006290e-01;3.007030e-01
11;0.110000;7.968244e-01;1.191350e+02;5.193578e-01;4.762539e-02;5.856659e-02;2.719609e-01
12;0.120000;8.248487e-01;1.274962e+02;5.487692e-01;1.884021e-02;4.584204e-02;1.787493e-01
13;0.130000;8.447803e-01;1.369057e+02;3.925658e-01;1.293189e-02;9.308955e-03;1.193190e-01
14;0.140000;8.374979e-01;1.549789e+02;4.146568e-01;1.393677e-02;7.357309e-03;7.443021e-02
15;0.150000;8.038077e-01;1.806674e+02;4.381644e-01;1.027312e-02;9.979167e-03;8.491880e-02
16;0.160000;6.919194e-01;2.034037e+02;4.365013e-01;1.682736e-01;1.642226e-01;1.359706e-01
17;0.170000;5.208434e-01;1.427185e+02;4.108814e-01;1.903697e-01;3.081120e-01;1.540504e-01
18;0.180000;4.185846e-01;7.135923e+01;3.746847e-01;3.678835e-01;5.323378e-01;2.128879e-01
19;0.190000;4.926466e-01;0;3.776120e-01;2.182017e-01;4.185234e-01;3.407702e-01
20;0.200000;6.915228e-01;7.616581e+01;5.373092e-01;2.745035e-01;3.153046e-01;4.304747e-01
21;0.210000;8.525372e-01;1.525300e+02;5.829913e-01;1.055617e-01;1.317796e-01;3.939346e-01
22;0.220000;9.056437e-01;2.292929e+02;7.401128e-01;9.676361e-02;9.018151e-02;2.423589e-01
23;0.230000;9.129541e-01;2.307045e+02;1.040177e+00;1.488652e-02;4.892355e-02;1.439379e-01
24;0.240000;9.073432e-01;2.331658e+02;1.473807e+00;9.223715e-03;7.854983e-03;1.103382e-01
25;0.250000;8.827167e-01;2.362966e+02;1.476717e+00;9.024766e-03;8.189163e-03;6.941561e-02
26;0.260000;8.420206e-01;2.397164e+02;1.472568e+00;9.376174e-03;7.979867e-03;3.312815e-02
27;0.270000;8.031667e-01;2.432497e+02;9.951770e-01;7.655746e-03;5.099065e-03;4.849370e-02
28;0.280000;7.925354e-01;2.478639e+02;7.929876e-01;1.204982e-02;3.871397e-03;6.631123e-02
29;0.290000;8.012180e-01;2.538611e+02;7.086258e-01;1.361227e-02;3.597659e-03;5.983821e-02
30;0.300000;7.943075e-01;2.606063e+02;1.330715e+00;1.278618e-02;2.555274e-03;4.428278e-02
31;0.310000;7.772503e-01;2.671280e+02;1.649952e+00;2.183953e-02;1.370876e-02;5.304895e-02
32;0.320000;7.580952e-01;2.747465e+02;1.409285e+00;3.020323e-02;1.621921e-02;7.344808e-02
33;0.330000;7.374568e-01;2.843180e+02;1.285098e+00;3.100638e-02;1.864070e-02;9.660371e-02
34;0.340000;7.404339e-01;2.954162e+02;1.633159e+00;2.135644e-02;1.259017e-02;1.064338e-01
35;0.350000;7.320152e-01;3.061917e+02;1.988959e+00;2.492552e-02;2.197162e-02;1.621919e-01
36;0.360000;6.805706e-01;3.144267e+02;1.979237e+00;2.452171e-02;2.546188e-02;1.612459e-01
37;0.370000;6.236537e-01;2.122990e+02;1.395605e+00;4.110568e-02;3.970904e-02;2.759290e-01
38;0.380000;6.385897e-01;2.142098e+02;1.168040e+00;5.070813e-02;4.317233e-02;3.026089e-01
39;0.390000;7.518592e-01;2.162121e+02;6.794620e-01;5.817886e-02;3.721919e-02;3.692839e-01
40;0.400000;8.415172e-01;3.263260e+02;7.344444e-01;4.065598e-02;1.981897e-02;2.462680e-01
41;0.410000;8.186525e-01;3.283219e+02;7.525858e-01;1.986651e-02;6.003229e-03;1.733497e-01
42;0.420000;7.402883e-01;3.282980e+02;8.014166e-01;2.577781e-02;2.129552e-02;1.808325e-01
43;0.430000;6.718773e-01;3.274793e+02;7.982300e-01;6.089889e-02;4.289421e-02;1.510802e-01
44;0.440000;6.574443e-01;3.278856e+02;7.667975e-01;6.402862e-02;7.148624e-02;2.543690e-01
45;0.450000;6.845279e-01;3.295293e+02;7.786091e-01;7.462955e-02;9.259921e-02;1.820462e-01
46;0.460000;7.429366e-01;3.315977e+02;7.842733e-01;5.306551e-02;8.324850e-02;2.188427e-01
47;0.470000;8.116469e-01;3.223951e+02;7.152594e-01;6.921544e-02;6.732702e-02;1.024334e-01
48;0.480000;8.603042e-01;3.006916e+02;6.558116e-01;5.853750e-02;4.975818e-02;1.911774e-01
49;0.490000;8.803492e-01;2.773519e+02;5.834237e-01;4.488924e-02;4.824651e-02;2.272844e-01
50;0.500000;8.901491e-01;2.626263e+02;4.347632e-01;2.570414e-02;3.375435e-02;2.222449e-01
51;0.510000;8.874760e-01;2.563920e+02;4.893131e-01;1.727530e-02;1.911106e-02;1.346210e-01
52;0.520000;8.628934e-01;2.493653e+02;7.869682e-01;1.569636e-02;9.377368e-03;7.655507e-02
53;0.530000;8.057216e-01;2.437016e+02;1.362877e+00;3.049976e-02;2.509764e-02;2.894857e-01
54;0.540000;7.342484e-01;2.412164e+02;1.301151e+00;4.086799e-02;3.638399e-02;4.890102e-01
55;0.550000;6.793687e-01;2.414446e+02;1.132042e+00;5.743612e-02;4.928004e-02;6.986957e-01
56;0.560000;6.465662e-01;2.439219e+02;4.517837e-01;5.038245e-02;3.705033e-02;5.555941e-01
57;0.570000;5.865662e-01;2.463992e+02;4.893289e-01;4.578862e-02;2.263650e-02;4.830441e-01
58;0.580000;5.645691e-01;1.651738e+02;4.251304e-01;2.664324e-02;6.209825e-03;2.501456e-01
59;0.590000;5.610294e-01;1.642536e+02;4.126213e-01;1.455153e-02;2.012857e-03;1.603486e-01
60;0.600000;5.415437e-01;1.635615e+02;2.861463e-01;0;0;0
61;0.610000;4.329339e-01;1.635615e+02;2.057267e-01;0;0;0
62;0.620000;3.278525e-01;8.189479e+01;2.372268e-01;0;0;0
63;0.630000;4.271286e-01;0;2.208358e-01;0;0;1.375533e-01
64;0.640000;6.329398e-01;8.497110e+01;1.597580e-01;8.452222e-02;0;3.983352e-01
65;0.650000;8.339813e-01;1.720021e+02;1.006361e-01;1.708227e-01;1.320388e-02;5.764350e-01
66;0.660000;8.946223e-01;2.616396e+02;3.899393e-01;1.776330e-01;4.768563e-02;5.294681e-01
67;0.670000;8.830822e-01;2.642461e+02;5.312827e-01;9.664778e-02;4.990053e-02;3.072493e-01
68;0.680000;8.629368e-01;2.619420e+02;1.092874e+00;1.301383e-02;3.760197e-02;1.672286e-01
69;0.690000;8.441334e-01;2.565459e+02;1.260395e+00;1.520710e-02;9.338532e-03;1.397667e-01
70;0.700000;8.056941e-01;2.527297e+02;1.688158e+00;1.823207e-02;9.388011e-03;1.164675e-01
71;0.710000;7.456732e-01;2.510562e+02;1.471116e+00;1.934395e-02;1.259131e-02;1.331346e-01
72;0.720000;7.330680e-01;2.491685e+02;1.622912e+00;3.009352e-02;2.000921e-02;1.830542e-01
73;0.730000;7.889747e-01;2.475300e+02;1.279691e+00;2.749620e-02;2.855572e-02;2.149759e-01
74;0.740000;8.645363e-01;2.468301e+02;9.910353e-01;2.452108e-02;2.619606e-02;2.463412e-01
75;0.750000;8.934664e-01;2.472941e+02;5.947235e-01;5.652360e-03;1.267631e-02;1.439393e-01
76;0.760000;8.824022e-01;2.484579e+02;4.420716e-01;4.000404e-03;3.839393e-03;1.024009e-01
77;0.770000;8.202860e-01;2.498657e+02;8.895639e-01;4.889827e-03;2.546316e-03;6.316033e-02
78;0.780000;7.340303e-01;2.510482e+02;8.664612e-01;8.799991e-03;5.794104e-03;1.419181e-01
79;0.790000;7.191830e-01;2.517614e+02;1.106101e+00;3.629179e-02;1.688538e-02;1.690730e-01
80;0.800000;7.714050e-01;2.515254e+02;7.328411e-01;3.497877e-02;3.168830e-02;1.507568e-01
81;0.810000;8.504658e-01;2.508122e+02;5.998660e-01;3.054036e-02;2.871410e-02;1.242408e-01
82;0.820000;8.418072e-01;2.503349e+02;3.481886e-01;2.137931e-03;1.697583e-02;1.123949e-01
83;0.830000;6.493496e-01;2.500963e+02;3.450957e-01;3.352976e-03;2.362740e-03;1.478681e-01
84;0.840000;4.380696e-01;1.668095e+02;3.232234e-01;2.996793e-03;1.972692e-03;8.498409e-02
85;0.850000;3.847974e-01;8.328679e+01;3.005656e-01;1.594744e-03;6.457205e-04;6.402791e-02
86;0.860000;5.401374e-01;9.607843e+01;3.674409e-01;3.152200e-02;0;1.129423e-02
