frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;3.297063e-01;0;5.845591e-02;0;0;0
1;0.010000;4.544601e-01;0;6.464857e-02;0;0;0
2;0.020000;6.268395e-01;6.274510e+01;8.733774e-02;4.734826e-02;0;2.797943e-01
3;0.030000;7.712615e-01;1.262462e+02;2.144925e-01;4.918458e-02;4.261571e-02;3.112941e-01
4;0.040000;8.517671e-01;1.905032e+02;1.017673e+00;6.013696e-02;5.167144e-02;3.150527e-01
5;0.050000;8.790136e-01;1.920151e+02;1.618775e+00;1.521012e-02;5.648044e-02;6.498837e-02
6;0.060000;8.634846e-01;1.923886e+02;2.340962e+00;1.579525e-02;1.867374e-02;6.321851e-02
7;0.070000;8.489100e-01;1.916236e+02;1.938564e+00;7.264299e-03;1.442701e-02;8.918989e-02
8;0.080000;8.218883e-01;1.904852e+02;1.832240e+00;1.024117e-02;1.580151e-02;7.328366e-02
9;0.090000;7.716062e-01;1.889909e+02;1.243456e+00;1.321803e-02;1.717601e-02;5.737745e-02
10;0.100000;7.179931e-01;1.875144e+02;1.214789e+00;2.037998e-02;1.942007e-02;9.755044e-02
11;0.110000;6.763925e-01;1.853661e+02;1.022112e+00;2.358421e-02;2.232520e-02;1.338364e-01
12;0.120000;6.452067e-01;1.835997e+02;1.000364e+00;2.678843e-02;2.523032e-02;1.701223e-01
13;0.130000;6.825404e-01;1.832433e+02;1.373954e+00;3.176079e-02;2.790190e-02;2.317113e-01
14;0.140000;7.314913e-01;1.842885e+02;1.311765e+00;5.408290e-02;2.726362e-02;2.667140e-01
15;0.150000;7.946168e-01;1.853337e+02;1.206287e+00;5.138298e-02;3.180055e-02;2.942016e-01
16;0.160000;8.098046e-01;1.849773e+02;5.798987e-01;4.272986e-02;3.570146e-02;2.403070e-01
17;0.170000;7.974358e-01;1.842645e+02;3.249830e-01;1.770783e-02;4.087668e-02;2.327918e-01
18;0.180000;7.952268e-01;1.835597e+02;4.245177e-01;1.770783e-02;4.087668e-02;2.327918e-01
19;0.190000;8.023729e-01;1.825226e+02;4.461105e-01;2.788346e-02;3.929013e-02;3.107043e-01
20;0.200000;8.432900e-01;1.811450e+02;7.663193e-01;3.805910e-02;3.770360e-02;3.886168e-01
21;0.210000;8.750064e-01;1.797828e+02;1.088518e+00;4.824885e-02;3.618015e-02;3.689762e-01
22;0.220000;8.808136e-01;1.787765e+02;1.696977e+00;4.045055e-02;2.818128e-02;2.323109e-01
23;0.230000;8.802559e-01;1.777851e+02;2.282538e+00;2.599069e-02;1.973747e-02;1.106369e-01
24;0.240000;8.859208e-01;1.768010e+02;2.682697e+00;1.241661e-02;8.378458e-03;8.540497e-02
25;0.250000;8.956853e-01;1.761498e+02;2.579561e+00;7.219738e-03;5.183598e-03;1.295651e-01
26;0.260000;8.924745e-01;1.758242e+02;2.252065e+00;8.250988e-03;2.046325e-03;9.953523e-02
27;0.270000;8.602342e-01;1.758242e+02;1.831137e+00;9.231082e-03;2.179770e-03;9.402304e-02
28;0.280000;8.063684e-01;1.758242e+02;1.875381e+00;9.941790e-03;1.669705e-03;4.231528e-02
29;0.290000;7.227840e-01;1.761498e+02;1.832248e+00;1.108593e-02;1.546990e-03;4.980635e-02
30;0.300000;7.109118e-01;1.764754e+02;2.203984e+00;1.138134e-02;1.005673e-03;3.389067e-02
31;0.310000;7.493160e-01;1.771339e+02;2.046362e+00;2.760379e-02;1.666509e-02;2.403515e-01
32;0.320000;8.369568e-01;1.781253e+02;2.068281e+00;2.918621e-02;2.774420e-02;2.835896e-01
33;0.330000;8.801414e-01;1.791168e+02;1.990077e+00;3.602048e-02;2.963959e-02;2.787841e-01
34;0.340000;8.826435e-01;1.801158e+02;2.052714e+00;2.663229e-02;1.587557e-02;6.751772e-02
35;0.350000;8.459846e-01;1.804563e+02;2.298023e+00;2.730036e-02;8.852301e-03;2.956517e-02
36;0.360000;7.856622e-01;1.804562e+02;2.582940e+00;1.773947e-02;1.157944e-02;7.541897e-02
37;0.370000;7.541000e-01;1.791387e+02;2.497019e+00;8.178580e-03;1.430658e-02;1.212728e-01
38;0.380000;7.512791e-01;1.774883e+02;2.056588e+00;1.512294e-02;2.187858e-02;1.318376e-01
39;0.390000;7.762518e-01;1.768224e+02;1.605869e+00;1.990919e-02;2.062890e-02;1.041871e-01
40;0.400000;8.087562e-01;1.764895e+02;1.482661e+00;2.045123e-02;1.968215e-02;2.120914e-01
41;0.410000;8.324404e-01;1.749301e+02;1.423200e+00;9.071806e-03;1.173010e-02;3.451935e-01
42;0.420000;8.536041e-01;1.727265e+02;1.305627e+00;9.782440e-03;1.948152e-02;3.576707e-01
43;0.430000;8.591118e-01;1.724009e+02;1.090475e+00;2.202810e-02;2.870438e-02;2.786661e-01
44;0.440000;8.818733e-01;1.746118e+02;1.258599e+00;3.576260e-02;2.554445e-02;2.053045e-01
45;0.450000;9.047599e-01;1.778217e+02;1.493538e+00;3.235398e-02;2.641845e-02;2.091576e-01
46;0.460000;9.180152e-01;1.804865e+02;1.741222e+00;2.002156e-02;1.429468e-02;1.480510e-01
47;0.470000;9.189923e-01;1.825226e+02;2.102283e+00;4.705567e-03;1.437672e-02;6.692898e-02
48;0.480000;9.050495e-01;1.835597e+02;1.890703e+00;2.136182e-03;2.600754e-03;3.819326e-02
49;0.490000;8.822739e-01;1.835597e+02;1.723220e+00;1.027499e-03;2.216249e-03;2.276862e-02
50;0.500000;8.500716e-01;1.821897e+02;1.813471e+00;9.519881e-03;9.400033e-03;5.197097e-02
51;0.510000;8.271791e-01;1.801463e+02;2.459449e+00;1.745392e-02;1.695938e-02;7.465004e-02
52;0.520000;8.048544e-01;1.787841e+02;2.542684e+00;2.599127e-02;2.399584e-02;1.386365e-01
53;0.530000;7.918944e-01;1.787765e+02;1.970281e+00;2.465615e-02;2.176391e-02;1.392422e-01
