frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;8.976082e-01;8.121547e+01;1.423789e-01;0;0;1.511808e-02
1;0.010000;8.719378e-01;1.626565e+02;3.062457e-01;0;0;3.023616e-02
2;0.020000;8.561013e-01;2.518451e+02;5.137382e-01;1.203018e-02;0;7.287880e-02
3;0.030000;8.669251e-01;2.670241e+02;6.353556e-01;2.375292e-02;1.756165e-03;1.242880e-01
4;0.040000;9.010913e-01;2.810417e+02;6.889544e-01;3.152116e-02;4.794231e-03;1.750590e-01
5;0.050000;9.090424e-01;2.869997e+02;9.921255e-01;2.382677e-02;8.536286e-03;1.432481e-01
6;0.060000;8.532404e-01;2.860598e+02;1.485977e+00;1.799117e-01;1.738717e-01;2.193708e-01
7;0.070000;8.146496e-01;2.860557e+02;1.503693e+00;2.274264e-01;2.555276e-01;2.991420e-01
8;0.080000;7.763405e-01;2.860557e+02;1.203797e+00;4.165806e-01;5.516785e-01;3.391961e-01
9;0.090000;8.029275e-01;2.854399e+02;7.326652e-01;4.422630e-01;6.844800e-01;2.474319e-01
10;0.100000;8.109393e-01;2.848241e+02;5.877894e-01;4.075427e-01;6.208320e-01;1.543354e-01
11;0.110000;8.105192e-01;2.870968e+02;4.532773e-01;2.165162e-01;3.304383e-01;1.529301e-01
12;0.120000;7.447005e-01;2.926005e+02;4.677571e-01;2.764247e-02;3.250752e-02;1.237921e-01
13;0.130000;7.357890e-01;2.987939e+02;5.083433e-01;1.696510e-02;1.448314e-02;1.519995e-01
14;0.140000;7.808328e-01;3.024067e+02;4.171788e-01;2.219368e-02;1.134061e-02;1.575640e-01
15;0.150000;8.861266e-01;3.027492e+02;3.145831e-01;3.919022e-02;2.645439e-02;4.470384e-01
16;0.160000;9.353604e-01;3.027492e+02;2.309918e-01;3.725635e-02;4.038349e-02;3.961618e-01
17;0.170000;9.476524e-01;3.030964e+02;4.991618e-01;3.048547e-02;3.488930e-02;3.454492e-01
18;0.180000;9.352838e-01;3.034436e+02;7.361857e-01;1.057676e-02;1.912344e-02;6.939416e-02
19;0.190000;9.171433e-01;3.017539e+02;1.403815e+00;7.215619e-03;4.756659e-03;6.838083e-02
20;0.200000;8.769863e-01;2.977299e+02;2.090898e+00;1.338760e-02;6.147987e-03;1.233512e-01
21;0.210000;7.834187e-01;2.930922e+02;2.387409e+00;1.392787e-02;7.876269e-03;1.520651e-01
22;0.220000;6.640081e-01;2.901443e+02;2.176537e+00;2.600691e-02;2.451384e-02;1.864477e-01
23;0.230000;6.514888e-01;1.927890e+02;1.418630e+00;4.670960e-02;2.999544e-02;1.890349e-01
24;0.240000;7.426968e-01;1.849487e+02;1.226169e+00;8.980902e-02;5.279678e-02;2.142569e-01
25;0.250000;8.622227e-01;1.773768e+02;9.184645e-01;7.614136e-02;4.458762e-02;1.619422e-01
