frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;5.584760e-01;0;9.552339e-02;0;0;0
1;0.010000;6.252607e-01;5.333333e+01;1.195719e-01;0;0;0
2;0.020000;7.160781e-01;1.066667e+02;1.581457e-01;0;0;0
3;0.030000;7.865883e-01;1.589743e+02;2.175869e-01;0;0;9.491203e-03
4;0.040000;8.107727e-01;1.559734e+02;3.419750e-01;1.194702e-02;0;1.721863e-02
5;0.050000;8.125508e-01;1.513555e+02;6.820601e-01;2.389403e-02;0;2.494605e-02
6;0.060000;8.131734e-01;1.460603e+02;6.655977e-01;3.910216e-02;2.396334e-02;1.054277e-01
7;0.070000;7.814911e-01;1.413153e+02;6.844421e-01;4.236328e-02;4.792668e-02;1.876732e-01
8;0.080000;7.007875e-01;1.376077e+02;4.181064e-01;3.041627e-02;4.792668e-02;1.799458e-01
9;0.090000;6.137436e-01;1.361926e+02;3.489608e-01;1.520813e-02;2.396334e-02;8.997291e-02
10;0.100000;4.879845e-01;9.060520e+01;2.605314e-01;0;0;0
11;0.110000;4.119856e-01;4.559737e+01;1.729996e-01;0;0;0
12;0.120000;3.454755e-01;0;2.009682e-01;0;0;0
13;0.130000;3.608837e-01;0;1.822960e-01;0;0;0
14;0.140000;3.516302e-01;0;2.707936e-01;0;0;0
15;0.150000;3.196491e-01;0;2.460952e-01;0;0;0
16;0.160000;3.468888e-01;0;2.235944e-01;0;0;0
17;0.170000;4.615437e-01;0;3.091932e-01;0;0;0
18;0.180000;6.374669e-01;5.128205e+01;3.420900e-01;9.549622e-03;0;1.049064e-01
19;0.190000;7.606604e-01;1.028130e+02;5.230563e-01;1.909924e-02;0;2.098127e-01
20;0.200000;8.277965e-01;1.548468e+02;4.671033e-01;2.936385e-02;1.786316e-03;2.673334e-01
21;0.210000;8.659256e-01;1.558523e+02;4.541103e-01;3.007883e-02;3.572631e-03;2.199477e-01
22;0.220000;8.818207e-01;1.568678e+02;3.553797e-01;2.244736e-02;8.964851e-03;1.704723e-01
23;0.230000;8.908588e-01;1.576393e+02;5.658339e-01;1.666068e-02;8.649861e-03;1.669076e-01
24;0.240000;8.865836e-01;1.584210e+02;9.771633e-01;1.033992e-02;7.450612e-03;1.379570e-01
25;0.250000;8.710007e-01;1.592079e+02;1.093766e+00;9.255533e-03;5.178331e-03;8.521178e-02
26;0.260000;8.324339e-01;1.600053e+02;1.041394e+00;9.076305e-03;7.161187e-03;3.583112e-02
27;0.270000;7.134991e-01;1.602747e+02;7.228666e-01;5.132464e-03;6.574119e-03;7.261045e-03
28;0.280000;5.818483e-01;1.069414e+02;6.675318e-01;4.298699e-03;3.454180e-03;4.575313e-03
29;0.290000;4.134423e-01;5.333867e+01;4.994906e-01;0;0;0
30;0.300000;3.648930e-01;0;6.166543e-01;0;0;0
31;0.310000;2.864194e-01;0;5.841805e-01;0;0;0
32;0.320000;2.397452e-01;0;6.488454e-01;0;0;0
33;0.330000;1.632654e-01;0;4.698145e-01;0;0;0
34;0.340000;1.544238e-01;0;4.530604e-01;0;0;0
35;0.350000;2.170686e-01;0;2.887649e-01;0;0;0
36;0.360000;3.622555e-01;0;2.475163e-01;0;0;0
37;0.370000;5.045988e-01;5.387205e+01;1.697482e-01;0;0;0
38;0.380000;6.023343e-01;1.104377e+02;1.870674e-01;0;0;0
39;0.390000;6.398320e-01;1.690528e+02;2.010526e-01;0;0;0
40;0.400000;7.100752e-01;1.693235e+02;2.146938e-01;0;0;3.031343e-02
41;0.410000;7.786674e-01;1.628372e+02;2.563708e-01;0;0;6.062685e-02
42;0.420000;8.183877e-01;1.523326e+02;4.442775e-01;0;0;9.094027e-02
43;0.430000;8.237076e-01;1.441703e+02;5.466180e-01;4.320721e-02;0;9.642208e-02
44;0.440000;8.222927e-01;1.392919e+02;8.247889e-01;5.115139e-02;2.036831e-02;9.453519e-02
45;0.450000;8.164729e-01;1.356290e+02;6.577789e-01;5.539411e-02;2.607668e-02;8.501614e-02
46;0.460000;8.038296e-01;1.331925e+02;7.339349e-01;1.463813e-02;2.783698e-02;8.827999e-02
47;0.470000;8.084767e-01;1.308302e+02;6.407247e-01;1.930876e-02;1.772502e-02;7.669330e-02
48;0.480000;8.171433e-01;1.290493e+02;7.096254e-01;2.768086e-02;2.227300e-02;7.273879e-02
49;0.490000;8.260695e-01;1.280027e+02;6.167170e-01;2.714659e-02;3.128311e-02;4.724577e-02
50;0.500000;8.165703e-01;1.274921e+02;6.903703e-01;1.644874e-02;3.179715e-02;4.397199e-02
51;0.510000;7.868872e-01;1.271534e+02;6.113462e-01;9.797191e-03;2.562139e-02;7.629632e-02
52;0.520000;7.262849e-01;1.275003e+02;6.170089e-01;1.384349e-02;1.893159e-02;1.118945e-01
53;0.530000;6.614926e-01;1.285327e+02;3.791821e-01;1.671738e-02;9.419315e-03;2.493196e-01
54;0.540000;6.232370e-01;1.292182e+02;3.030690e-01;1.534838e-02;5.469280e-03;4.249701e-01
55;0.550000;5.672629e-01;1.288713e+02;1.976818e-01;1.979545e-01;1.879629e-01;6.142923e-01
56;0.560000;4.537643e-01;8.551090e+01;1.254636e-01;1.931637e-01;1.867047e-01;4.633011e-01
57;0.570000;3.892581e-01;4.249736e+01;1.692377e-01;1.885694e-01;1.865742e-01;2.384864e-01
58;0.580000;3.273032e-01;0;1.251533e-01;0;0;0
59;0.590000;2.676378e-01;0;1.056038e-01;0;0;0
60;0.600000;1.690980e-01;0;1.003238e-01;0;0;0
61;0.610000;1.376414e-01;0;1.268788e-01;0;0;0
62;0.620000;2.977681e-01;0;1.209883e-01;0;0;0
63;0.630000;4.467143e-01;5.333333e+01;1.075112e-01;0;0;0
64;0.640000;5.937447e-01;1.066667e+02;1.549042e-01;0;0;2.244985e-01
65;0.650000;6.705394e-01;1.605442e+02;1.444103e-01;0;0;4.489971e-01
66;0.660000;7.752473e-01;1.616326e+02;2.633530e-01;0;0;6.734956e-01
67;0.670000;8.606560e-01;1.624462e+02;2.034716e-01;1.640425e-02;1.149127e-02;4.595682e-01
68;0.680000;8.901320e-01;1.621714e+02;4.280528e-01;3.280850e-02;2.298254e-02;2.456408e-01
69;0.690000;8.907418e-01;1.610829e+02;3.680143e-01;3.382200e-02;3.249184e-02;2.711605e-02
70;0.700000;8.900070e-01;1.602694e+02;6.121048e-01;1.843124e-02;3.050986e-02;2.251872e-02
71;0.710000;8.914579e-01;160;6.387237e-01;6.531894e-03;2.252370e-02;3.168825e-02
72;0.720000;8.940795e-01;1.597360e+02;7.514257e-01;7.446381e-03;1.561739e-02;4.691935e-02
73;0.730000;8.929529e-01;1.589491e+02;6.851421e-01;8.360867e-03;8.711074e-03;6.215044e-02
74;0.740000;8.894194e-01;1.576495e+02;6.097878e-01;6.221119e-03;5.656822e-03;6.798758e-02
75;0.750000;8.847289e-01;1.561112e+02;6.624923e-01;9.720664e-03;6.154718e-03;9.373102e-02
76;0.760000;8.774619e-01;1.548468e+02;5.318475e-01;1.292501e-02;3.763362e-03;1.249941e-01
77;0.770000;8.683282e-01;1.536113e+02;4.609120e-01;1.569219e-02;3.524130e-03;1.518842e-01
78;0.780000;8.565657e-01;1.521597e+02;4.319511e-01;1.917830e-02;4.341799e-03;1.149971e-01
