frameIndex;frameTime;voiceProb_sma;F0_sma;pcm_loudness_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma
0;0.000000;3.205052e-01;0;2.273649e-02;0;0;0
1;0.010000;3.189974e-01;0;2.950681e-02;0;0;0
2;0.020000;3.768893e-01;0;3.936939e-02;0;0;0
3;0.030000;4.673374e-01;0;5.995147e-02;0;0;3.333333e-01
4;0.040000;5.927391e-01;3.972973e+01;1.181431e-01;0;0;6.666667e-01
5;0.050000;6.767336e-01;7.945947e+01;1.963404e-01;0;0;1
6;0.060000;7.105046e-01;1.190294e+02;3.194890e-01;0;0;1
7;0.070000;7.046172e-01;1.182456e+02;3.824778e-01;7.526470e-02;0;6.690422e-01
8;0.080000;6.489272e-01;1.167982e+02;3.397986e-01;1.505294e-01;0;3.380843e-01
9;0.090000;5.630115e-01;1.153111e+02;3.919376e-01;2.257941e-01;0;7.126470e-03
10;0.100000;4.809274e-01;7.636520e+01;3.974455e-01;2.257941e-01;0;7.126470e-03
11;0.110000;4.423584e-01;3.808290e+01;5.346608e-01;2.257941e-01;0;7.126470e-03
12;0.120000;4.753904e-01;0;4.667666e-01;2.257941e-01;0;7.126470e-03
13;0.130000;5.469578e-01;3.647643e+01;4.406873e-01;1.543644e-01;7.056385e-02;4.774460e-02
14;0.140000;6.344951e-01;7.295286e+01;3.515869e-01;9.382867e-02;8.162737e-02;1.516561e-01
15;0.150000;7.059916e-01;1.096121e+02;3.480919e-01;3.329298e-02;9.269089e-02;2.555677e-01
16;0.160000;7.768137e-01;1.103067e+02;3.423866e-01;4.418705e-02;3.319057e-02;3.188611e-01
17;0.170000;7.795466e-01;1.113303e+02;3.282174e-01;3.776267e-02;2.818448e-02;2.938166e-01
18;0.180000;7.687805e-01;1.134483e+02;2.105952e-01;3.133829e-02;2.317838e-02;2.687721e-01
19;0.190000;7.409008e-01;1.162773e+02;1.871615e-01;2.533162e-02;1.231527e-02;1.716622e-01
20;0.200000;7.382188e-01;1.183502e+02;1.792328e-01;2.454036e-02;8.234972e-03;2.032865e-01
21;0.210000;7.138176e-01;1.185150e+02;2.627076e-01;2.374912e-02;4.154678e-03;2.349107e-01
22;0.220000;7.079965e-01;1.169479e+02;4.023603e-01;2.669613e-02;9.687919e-03;3.916467e-01
23;0.230000;7.289994e-01;1.153606e+02;4.684184e-01;3.085212e-02;1.344444e-02;4.446930e-01
24;0.240000;7.670093e-01;1.142077e+02;6.330823e-01;3.500810e-02;1.720095e-02;4.977392e-01
25;0.250000;7.876003e-01;1.135155e+02;6.814789e-01;3.406239e-02;1.203761e-02;3.714631e-01
26;0.260000;7.948482e-01;1.132223e+02;7.713245e-01;2.251911e-02;1.690557e-02;2.055660e-01
27;0.270000;7.888966e-01;1.130772e+02;5.416614e-01;1.098905e-02;1.118518e-02;5.371674e-02
28;0.280000;7.779585e-01;1.127892e+02;3.470248e-01;4.047093e-04;1.062814e-02;2.814369e-02
29;0.290000;7.633496e-01;1.124065e+02;6.786944e-01;2.968373e-03;2.578105e-03;1.107973e-01
30;0.300000;7.681623e-01;1.120721e+02;8.222213e-01;3.561978e-03;4.515776e-03;1.889972e-01
31;0.310000;7.818508e-01;1.118817e+02;9.821715e-01;4.155583e-03;6.453446e-03;2.671971e-01
32;0.320000;8.012148e-01;1.117873e+02;5.606565e-01;2.198734e-03;5.852803e-03;2.767913e-01
33;0.330000;8.033573e-01;1.116458e+02;4.440964e-01;2.310815e-03;4.015807e-03;1.885900e-01
34;0.340000;7.949958e-01;1.114579e+02;3.268513e-01;2.422895e-03;2.178810e-03;1.003887e-01
35;0.350000;7.858207e-01;1.111776e+02;4.043116e-01;3.891749e-03;1.590231e-03;9.671899e-03
36;0.360000;7.869660e-01;1.104011e+02;4.662011e-01;5.091810e-03;1.619498e-03;3.547313e-02
37;0.370000;7.494538e-01;1.092241e+02;4.786201e-01;1.118563e-02;6.441887e-03;5.725047e-02
38;0.380000;6.773602e-01;1.089660e+02;4.439844e-01;1.592267e-02;1.001586e-02;8.154324e-02
39;0.390000;6.426642e-01;1.120285e+02;5.742392e-01;2.081643e-02;1.480898e-02;7.751934e-02
40;0.400000;6.730188e-01;1.168625e+02;6.142702e-01;2.081643e-02;1.480898e-02;7.751934e-02
41;0.410000;7.420642e-01;1.206865e+02;6.571903e-01;2.081643e-02;1.480898e-02;7.751934e-02
42;0.420000;7.594574e-01;1.224100e+02;5.875464e-01;6.025684e-02;4.834761e-02;8.442689e-02
43;0.430000;7.531414e-01;1.238740e+02;5.557697e-01;5.722694e-02;8.642546e-02;7.217904e-02
44;0.440000;7.532232e-01;1.268047e+02;5.560868e-01;5.711628e-02;8.432830e-02;5.247948e-02
45;0.450000;7.574796e-01;1.297058e+02;7.699209e-01;1.756521e-02;4.869252e-02;2.587236e-02
46;0.460000;7.824338e-01;1.324750e+02;9.149520e-01;3.002348e-02;1.488209e-02;1.703958e-02
47;0.470000;8.034804e-01;1.347668e+02;9.225414e-01;2.817891e-02;2.367122e-02;1.907455e-02
48;0.480000;8.278092e-01;1.366259e+02;9.831722e-01;2.842014e-02;2.281216e-02;2.865397e-02
49;0.490000;8.363808e-01;1.380353e+02;8.939502e-01;1.912235e-02;1.558851e-02;3.961446e-02
50;0.500000;8.390450e-01;1.391278e+02;9.199042e-01;2.120814e-02;5.940316e-03;4.715891e-02
51;0.510000;8.489552e-01;1.405359e+02;6.052417e-01;1.803275e-02;7.072469e-03;4.362273e-02
